"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"region"	"gender"
"XRN110"	0.00030598815455177	0.0165692692719162	0.16	0.108	1	"OPC"	"XRN1"	"brain region: Superior frontal gyrus"	"male"
"IKZF23"	0.00030627881391263	0.0786720406052801	0.14	0.092	1	"OPC"	"IKZF2"	"brain region: Superior frontal gyrus"	"male"
"SHROOM43"	0.000311907110184699	0.0678593145792754	0.173	0.118	1	"OPC"	"SHROOM4"	"brain region: Superior frontal gyrus"	"male"
"SENP55"	0.000329797000963141	0.0356645816662768	0.106	0.065	1	"OPC"	"SENP5"	"brain region: Superior frontal gyrus"	"male"
"TANGO64"	0.000333031575601502	-0.00299022248735303	0.107	0.065	1	"OPC"	"TANGO6"	"brain region: Superior frontal gyrus"	"male"
"ARNT28"	0.000333046449827706	0.0203558279402127	0.271	0.199	1	"OPC"	"ARNT2"	"brain region: Superior frontal gyrus"	"male"
"ZNF65210"	0.000333560425555392	-0.0402284692046906	0.15	0.099	1	"OPC"	"ZNF652"	"brain region: Superior frontal gyrus"	"male"
"L3MBTL48"	0.000337680807277553	-0.0159128146177527	0.251	0.181	1	"OPC"	"L3MBTL4"	"brain region: Superior frontal gyrus"	"male"
"RDX8"	0.000346530625270011	-0.0268203670430631	0.135	0.087	1	"OPC"	"RDX"	"brain region: Superior frontal gyrus"	"male"
"PCBP44"	0.000348452637158391	-0.637519516907035	0.12	0.159	1	"OPC"	"PCBP4"	"brain region: Superior frontal gyrus"	"male"
"DYNC1LI24"	0.000354695233183858	0.0660574940145637	0.107	0.066	1	"OPC"	"DYNC1LI2"	"brain region: Superior frontal gyrus"	"male"
"YEATS22"	0.000354774563237353	0.0284138795408321	0.113	0.071	1	"OPC"	"YEATS2"	"brain region: Superior frontal gyrus"	"male"
"RAB3GAP110"	0.00035733977857964	0.156772879373861	0.116	0.074	1	"OPC"	"RAB3GAP1"	"brain region: Superior frontal gyrus"	"male"
"NEU4"	0.000364630291834329	-0.697125244864826	0.131	0.17	1	"OPC"	"NEU4"	"brain region: Superior frontal gyrus"	"male"
"ITFG111"	0.00036758536771605	0.0228861884890268	0.289	0.214	1	"OPC"	"ITFG1"	"brain region: Superior frontal gyrus"	"male"
"AEBP27"	0.000369936308007512	0.170281775498848	0.119	0.076	1	"OPC"	"AEBP2"	"brain region: Superior frontal gyrus"	"male"
"DENND4A11"	0.00037183201193972	-0.113125203645771	0.256	0.182	1	"OPC"	"DENND4A"	"brain region: Superior frontal gyrus"	"male"
"ZNF518A7"	0.000372085042397426	-0.0343636856469627	0.191	0.132	1	"OPC"	"ZNF518A"	"brain region: Superior frontal gyrus"	"male"
"JMJD1C11"	0.000373880718009203	0.0477754096715608	0.448	0.356	1	"OPC"	"JMJD1C"	"brain region: Superior frontal gyrus"	"male"
"RUFY311"	0.000374547607454887	0.0552251778438257	0.2	0.14	1	"OPC"	"RUFY3"	"brain region: Superior frontal gyrus"	"male"
"AKAP68"	0.000376570113093273	-0.028270533490609	0.321	0.239	1	"OPC"	"AKAP6"	"brain region: Superior frontal gyrus"	"male"
"PTMA11"	0.000378160215532502	-0.00859602815620808	0.218	0.155	1	"OPC"	"PTMA"	"brain region: Superior frontal gyrus"	"male"
"ADAR4"	0.000379366777937877	0.0179930599921115	0.103	0.063	1	"OPC"	"ADAR"	"brain region: Superior frontal gyrus"	"male"
"ANAPC1611"	0.000380145291075104	0.0243248731225392	0.11	0.068	1	"OPC"	"ANAPC16"	"brain region: Superior frontal gyrus"	"male"
"PTN7"	0.000398075120869548	0.0663294859100343	0.268	0.197	1	"OPC"	"PTN"	"brain region: Superior frontal gyrus"	"male"
"STPG29"	0.000401457865448196	-0.0176875864911615	0.115	0.072	1	"OPC"	"STPG2"	"brain region: Superior frontal gyrus"	"male"
"PHLPP111"	0.000401776683585971	-0.0582546680115046	0.423	0.325	1	"OPC"	"PHLPP1"	"brain region: Superior frontal gyrus"	"male"
"MACROD210"	0.000401881049951844	0.0364730903105355	0.391	0.299	1	"OPC"	"MACROD2"	"brain region: Superior frontal gyrus"	"male"
"MDM411"	0.000408584173796222	-0.0468956978313761	0.169	0.116	1	"OPC"	"MDM4"	"brain region: Superior frontal gyrus"	"male"
"SLTM11"	0.000412483848523186	-0.0669341313942363	0.121	0.077	1	"OPC"	"SLTM"	"brain region: Superior frontal gyrus"	"male"
"GPR1583"	0.000412985384026488	0.0996087617778931	0.167	0.115	1	"OPC"	"GPR158"	"brain region: Superior frontal gyrus"	"male"
"LL22NC03-2H8.53"	0.000413746375367892	-0.720292527472117	0.081	0.114	1	"OPC"	"LL22NC03-2H8.5"	"brain region: Superior frontal gyrus"	"male"
"ADAM1011"	0.000417642667421505	0.103329623541343	0.109	0.068	1	"OPC"	"ADAM10"	"brain region: Superior frontal gyrus"	"male"
"FAM120A4"	0.000422248421587213	-0.0323075603061608	0.1	0.061	1	"OPC"	"FAM120A"	"brain region: Superior frontal gyrus"	"male"
"FBXL77"	0.000424679392157019	-0.0218017617055917	0.246	0.178	1	"OPC"	"FBXL7"	"brain region: Superior frontal gyrus"	"male"
"POU2F111"	0.000429377084483735	0.0516261586824267	0.186	0.129	1	"OPC"	"POU2F1"	"brain region: Superior frontal gyrus"	"male"
"NEMF11"	0.000431637263586295	-0.00107036514669701	0.129	0.083	1	"OPC"	"NEMF"	"brain region: Superior frontal gyrus"	"male"
"GPD25"	0.000434937576846815	0.00360405477265124	0.158	0.106	1	"OPC"	"GPD2"	"brain region: Superior frontal gyrus"	"male"
"PBRM111"	0.000437564397764438	-0.0178900770865422	0.176	0.121	1	"OPC"	"PBRM1"	"brain region: Superior frontal gyrus"	"male"
"LRP66"	0.000440671031469056	0.0681912770604747	0.132	0.087	1	"OPC"	"LRP6"	"brain region: Superior frontal gyrus"	"male"
"CSPG42"	0.000443564139274033	-0.527352032605999	0.257	0.298	1	"OPC"	"CSPG4"	"brain region: Superior frontal gyrus"	"male"
"IGF1R9"	0.00044633299577981	-0.10617867600538	0.251	0.18	1	"OPC"	"IGF1R"	"brain region: Superior frontal gyrus"	"male"
"PTPRD11"	0.000447269405769976	0.0704014625552061	0.574	0.459	1	"OPC"	"PTPRD"	"brain region: Superior frontal gyrus"	"male"
"PHACTR110"	0.000447450694057331	-0.0571695381397153	0.228	0.163	1	"OPC"	"PHACTR1"	"brain region: Superior frontal gyrus"	"male"
"SPRED27"	0.000452701614438298	-0.0194286646516937	0.203	0.143	1	"OPC"	"SPRED2"	"brain region: Superior frontal gyrus"	"male"
"PCMTD16"	0.000455538955271198	0.182132899707353	0.114	0.073	1	"OPC"	"PCMTD1"	"brain region: Superior frontal gyrus"	"male"
"GOLGA8A3"	0.000458762444234424	0.0910125579410523	0.126	0.082	1	"OPC"	"GOLGA8A"	"brain region: Superior frontal gyrus"	"male"
"DIS3L27"	0.000459414922076071	0.158151334245094	0.12	0.078	1	"OPC"	"DIS3L2"	"brain region: Superior frontal gyrus"	"male"
"KIAA08253"	0.000461347789860092	0.132052628841932	0.109	0.069	1	"OPC"	"KIAA0825"	"brain region: Superior frontal gyrus"	"male"
"PRKD17"	0.000462900433390379	-0.079843520849207	0.253	0.181	1	"OPC"	"PRKD1"	"brain region: Superior frontal gyrus"	"male"
"SSH211"	0.000467131955611673	-0.0221847978901346	0.259	0.189	1	"OPC"	"SSH2"	"brain region: Superior frontal gyrus"	"male"
"ACER311"	0.000467344055511498	-0.0177135612165387	0.198	0.139	1	"OPC"	"ACER3"	"brain region: Superior frontal gyrus"	"male"
"PPFIBP2"	0.000470079915015865	0.061965315442114	0.102	0.063	1	"OPC"	"PPFIBP2"	"brain region: Superior frontal gyrus"	"male"
"FRMD511"	0.000480220031446929	-0.0095049220769754	0.314	0.238	1	"OPC"	"FRMD5"	"brain region: Superior frontal gyrus"	"male"
"NAIP8"	0.000481291734628837	0.0183976926985834	0.127	0.082	1	"OPC"	"NAIP"	"brain region: Superior frontal gyrus"	"male"
"ZDHHC215"	0.000482857409490928	-0.0361314120713536	0.16	0.108	1	"OPC"	"ZDHHC21"	"brain region: Superior frontal gyrus"	"male"
"PCDH76"	0.0004887144038022	0.0761339104421377	0.531	0.43	1	"OPC"	"PCDH7"	"brain region: Superior frontal gyrus"	"male"
"MTA34"	0.000491314778188395	0.120638977262088	0.139	0.093	1	"OPC"	"MTA3"	"brain region: Superior frontal gyrus"	"male"
"EYA22"	0.000491547849924452	0.138660794430621	0.123	0.08	1	"OPC"	"EYA2"	"brain region: Superior frontal gyrus"	"male"
"NUPL22"	0.000498238431066991	0.051798363299248	0.183	0.128	1	"OPC"	"NUPL2"	"brain region: Superior frontal gyrus"	"male"
"ANKAR3"	0.000499822170811399	0.048234132453991	0.14	0.093	1	"OPC"	"ANKAR"	"brain region: Superior frontal gyrus"	"male"
"TAPT1-AS17"	0.000504277564147207	-0.104908206919842	0.197	0.138	1	"OPC"	"TAPT1-AS1"	"brain region: Superior frontal gyrus"	"male"
"HIVEP310"	0.000506234257576701	-0.0166866370543612	0.135	0.088	1	"OPC"	"HIVEP3"	"brain region: Superior frontal gyrus"	"male"
"THUMPD3-AS18"	0.000515650046818309	0.00829251901799766	0.17	0.116	1	"OPC"	"THUMPD3-AS1"	"brain region: Superior frontal gyrus"	"male"
"LINC0096910"	0.000515844051234132	-0.170309735571975	0.206	0.142	1	"OPC"	"LINC00969"	"brain region: Superior frontal gyrus"	"male"
"MBNL211"	0.000521299975682164	-0.0501995670601749	0.172	0.118	1	"OPC"	"MBNL2"	"brain region: Superior frontal gyrus"	"male"
"FARP24"	0.00053076489470627	0.058090629482539	0.16	0.11	1	"OPC"	"FARP2"	"brain region: Superior frontal gyrus"	"male"
"MUM17"	0.000532370595420541	-0.0838365149834217	0.189	0.131	1	"OPC"	"MUM1"	"brain region: Superior frontal gyrus"	"male"
"ABHD27"	0.000532775124097695	-0.0147850298152741	0.4	0.3	1	"OPC"	"ABHD2"	"brain region: Superior frontal gyrus"	"male"
"SRSF1111"	0.00053836706390196	-0.0606771105710426	0.261	0.189	1	"OPC"	"SRSF11"	"brain region: Superior frontal gyrus"	"male"
"BMPR29"	0.000542922175071855	-0.128571503820399	0.233	0.168	1	"OPC"	"BMPR2"	"brain region: Superior frontal gyrus"	"male"
"HDAC95"	0.000547282465146928	-0.0144371975301576	0.209	0.149	1	"OPC"	"HDAC9"	"brain region: Superior frontal gyrus"	"male"
"MYO109"	0.000550860367476093	-0.151997467472938	0.158	0.106	1	"OPC"	"MYO10"	"brain region: Superior frontal gyrus"	"male"
"ANKH8"	0.000555029270672426	0.0595634224352608	0.148	0.1	1	"OPC"	"ANKH"	"brain region: Superior frontal gyrus"	"male"
"UBE2E34"	0.000557080293276531	0.0278381672404411	0.14	0.093	1	"OPC"	"UBE2E3"	"brain region: Superior frontal gyrus"	"male"
"MYO5A9"	0.000559659814232306	-0.025958284508329	0.347	0.264	1	"OPC"	"MYO5A"	"brain region: Superior frontal gyrus"	"male"
"MED1310"	0.000560272153946866	0.0688070602586928	0.169	0.117	1	"OPC"	"MED13"	"brain region: Superior frontal gyrus"	"male"
"SLMAP8"	0.000561944020935408	0.0759886646994872	0.118	0.076	1	"OPC"	"SLMAP"	"brain region: Superior frontal gyrus"	"male"
"FAM168A10"	0.00056338833639734	-0.041217398330631	0.207	0.145	1	"OPC"	"FAM168A"	"brain region: Superior frontal gyrus"	"male"
"ANKRD1211"	0.000568027018787371	0.0436871216559487	0.26	0.192	1	"OPC"	"ANKRD12"	"brain region: Superior frontal gyrus"	"male"
"MAST47"	0.000570082805778941	-0.148395033472592	0.187	0.13	1	"OPC"	"MAST4"	"brain region: Superior frontal gyrus"	"male"
"GPBP111"	0.000573321210140974	-0.0423025995744348	0.209	0.149	1	"OPC"	"GPBP1"	"brain region: Superior frontal gyrus"	"male"
"NLGN4X5"	0.000575191871550951	-0.0160467926983663	0.414	0.318	1	"OPC"	"NLGN4X"	"brain region: Superior frontal gyrus"	"male"
"TMEFF25"	0.000581451862128698	-0.0253840506050171	0.137	0.091	1	"OPC"	"TMEFF2"	"brain region: Superior frontal gyrus"	"male"
"RASAL29"	0.000590581382327082	0.0359563248655703	0.196	0.137	1	"OPC"	"RASAL2"	"brain region: Superior frontal gyrus"	"male"
"ARHGAP225"	0.00060236872916895	0.0351215012478094	0.243	0.178	1	"OPC"	"ARHGAP22"	"brain region: Superior frontal gyrus"	"male"
"CACNA2D37"	0.000609788137821018	0.0167671978666375	0.3	0.225	1	"OPC"	"CACNA2D3"	"brain region: Superior frontal gyrus"	"male"
"RAB315"	0.000612285101076705	-0.0431530767121191	0.352	0.266	1	"OPC"	"RAB31"	"brain region: Superior frontal gyrus"	"male"
"ZMYND811"	0.000615519560994571	0.0177367636327574	0.251	0.186	1	"OPC"	"ZMYND8"	"brain region: Superior frontal gyrus"	"male"
"MOB3B7"	0.000620558164989056	0.0573413725736521	0.109	0.069	1	"OPC"	"MOB3B"	"brain region: Superior frontal gyrus"	"male"
"ABI18"	0.000621350992793973	0.109435580654705	0.12	0.079	1	"OPC"	"ABI1"	"brain region: Superior frontal gyrus"	"male"
"KPNB17"	0.000621482438879396	0.0153376983275553	0.116	0.074	1	"OPC"	"KPNB1"	"brain region: Superior frontal gyrus"	"male"
"LINC006324"	0.000622971549885709	-0.0946052208635375	0.128	0.083	1	"OPC"	"LINC00632"	"brain region: Superior frontal gyrus"	"male"
"RFX3-AS12"	0.000632188671268531	0.0155116390560948	0.1	0.062	1	"OPC"	"RFX3-AS1"	"brain region: Superior frontal gyrus"	"male"
"CTDSPL8"	0.000634780631173152	-0.0258337138483693	0.167	0.114	1	"OPC"	"CTDSPL"	"brain region: Superior frontal gyrus"	"male"
"TFDP211"	0.000635516152889934	-0.027554542147141	0.165	0.113	1	"OPC"	"TFDP2"	"brain region: Superior frontal gyrus"	"male"
"TSC22D19"	0.000635945456213343	-0.0377874325492749	0.316	0.238	1	"OPC"	"TSC22D1"	"brain region: Superior frontal gyrus"	"male"
"AHCYL15"	0.000639250965835993	0.0439543258856652	0.132	0.087	1	"OPC"	"AHCYL1"	"brain region: Superior frontal gyrus"	"male"
"ENO27"	0.000640831592656228	-0.505212888765097	0.11	0.147	1	"OPC"	"ENO2"	"brain region: Superior frontal gyrus"	"male"
"SLC4A103"	0.000642919056218346	0.161853493510251	0.152	0.105	1	"OPC"	"SLC4A10"	"brain region: Superior frontal gyrus"	"male"
"PPP2R5C8"	0.000643002696148029	0.09133235031229	0.13	0.086	1	"OPC"	"PPP2R5C"	"brain region: Superior frontal gyrus"	"male"
"ATP5I9"	0.000644222529948509	0.0734743089315959	0.113	0.073	1	"OPC"	"ATP5I"	"brain region: Superior frontal gyrus"	"male"
"CNNM27"	0.000645199621980495	0.0392671105312428	0.165	0.114	1	"OPC"	"CNNM2"	"brain region: Superior frontal gyrus"	"male"
"RP5-921G16.14"	0.000658696739202546	0.0568275863693566	0.137	0.092	1	"OPC"	"RP5-921G16.1"	"brain region: Superior frontal gyrus"	"male"
"CCSER211"	0.000660474483290957	0.00569379683111038	0.17	0.118	1	"OPC"	"CCSER2"	"brain region: Superior frontal gyrus"	"male"
"ZZZ38"	0.000663046463768477	0.0579138375040764	0.156	0.107	1	"OPC"	"ZZZ3"	"brain region: Superior frontal gyrus"	"male"
"MAP2K47"	0.000668046869609895	0.070210161189207	0.133	0.089	1	"OPC"	"MAP2K4"	"brain region: Superior frontal gyrus"	"male"
"UTY11"	0.000677306954483166	-0.0146603169884434	0.193	0.136	1	"OPC"	"UTY"	"brain region: Superior frontal gyrus"	"male"
"SPG203"	0.000679347509914282	0.11744708641984	0.117	0.076	1	"OPC"	"SPG20"	"brain region: Superior frontal gyrus"	"male"
"SH3KBP18"	0.000681333200834067	-0.0386672092899498	0.173	0.12	1	"OPC"	"SH3KBP1"	"brain region: Superior frontal gyrus"	"male"
"DPH6-AS14"	0.00068672027958234	-0.0119739390166185	0.1	0.062	1	"OPC"	"DPH6-AS1"	"brain region: Superior frontal gyrus"	"male"
"SHPRH8"	0.000693684475242797	-0.00722802918349497	0.151	0.102	1	"OPC"	"SHPRH"	"brain region: Superior frontal gyrus"	"male"
"DHRSX7"	0.000698026121610438	-0.0164083522725214	0.125	0.082	1	"OPC"	"DHRSX"	"brain region: Superior frontal gyrus"	"male"
"HNRNPD2"	0.00070010626342528	0.103820298997687	0.103	0.065	1	"OPC"	"HNRNPD"	"brain region: Superior frontal gyrus"	"male"
"STXBP58"	0.000702980477957244	0.0179042589976441	0.194	0.138	1	"OPC"	"STXBP5"	"brain region: Superior frontal gyrus"	"male"
"SLC16A1-AS17"	0.000714897096986848	-0.0849158874962683	0.124	0.08	1	"OPC"	"SLC16A1-AS1"	"brain region: Superior frontal gyrus"	"male"
"RP1-34H18.15"	0.000732017252489625	-0.0402852792724377	0.183	0.129	1	"OPC"	"RP1-34H18.1"	"brain region: Superior frontal gyrus"	"male"
"TRAF4"	0.000739007459125067	0.0449077890980598	0.117	0.076	1	"OPC"	"TRAF4"	"brain region: Superior frontal gyrus"	"male"
"LAMP24"	0.000739788757307987	0.0954137149378895	0.107	0.068	1	"OPC"	"LAMP2"	"brain region: Superior frontal gyrus"	"male"
"KIF13A9"	0.000740457899300241	0.0502304217300309	0.529	0.425	1	"OPC"	"KIF13A"	"brain region: Superior frontal gyrus"	"male"
"NCOR25"	0.000754498391308402	-0.0174571448759913	0.156	0.107	1	"OPC"	"NCOR2"	"brain region: Superior frontal gyrus"	"male"
"DENND1A10"	0.000756986611103125	0.0179700440525954	0.175	0.122	1	"OPC"	"DENND1A"	"brain region: Superior frontal gyrus"	"male"
"DHX362"	0.00076558412785299	0.0374718921466946	0.109	0.069	1	"OPC"	"DHX36"	"brain region: Superior frontal gyrus"	"male"
"AASS4"	0.000770612925628586	-0.0164593154842304	0.109	0.069	1	"OPC"	"AASS"	"brain region: Superior frontal gyrus"	"male"
"GRID18"	0.000775400757404452	-0.0110219987673299	0.287	0.215	1	"OPC"	"GRID1"	"brain region: Superior frontal gyrus"	"male"
"TOP2B2"	0.000775721599613039	0.0413266072593433	0.103	0.065	1	"OPC"	"TOP2B"	"brain region: Superior frontal gyrus"	"male"
"TMEM16511"	0.000775755637461579	0.0274737735377455	0.134	0.089	1	"OPC"	"TMEM165"	"brain region: Superior frontal gyrus"	"male"
"KIF19"	0.000779849430256269	-0.0874335932760514	0.11	0.07	1	"OPC"	"KIF19"	"brain region: Superior frontal gyrus"	"male"
"SNCA6"	0.000793484129908217	-0.0835124793186088	0.149	0.102	1	"OPC"	"SNCA"	"brain region: Superior frontal gyrus"	"male"
"TNPO12"	0.000793518112548876	0.0940004166185853	0.1	0.063	1	"OPC"	"TNPO1"	"brain region: Superior frontal gyrus"	"male"
"DNAJC110"	0.000793817889617194	0.0729757319267672	0.138	0.093	1	"OPC"	"DNAJC1"	"brain region: Superior frontal gyrus"	"male"
"ST3GAL53"	0.000798816267561988	0.0375240924297604	0.143	0.097	1	"OPC"	"ST3GAL5"	"brain region: Superior frontal gyrus"	"male"
"COMMD110"	0.000813518142480675	0.0952960244439287	0.168	0.118	1	"OPC"	"COMMD1"	"brain region: Superior frontal gyrus"	"male"
"FUT810"	0.000816422741731774	0.0193182489287171	0.169	0.118	1	"OPC"	"FUT8"	"brain region: Superior frontal gyrus"	"male"
"RP11-69I8.31"	0.000822871585998994	0.193319249604	0.14	0.097	1	"OPC"	"RP11-69I8.3"	"brain region: Superior frontal gyrus"	"male"
"MCF2L27"	0.000823222510119148	0.0246443621046835	0.237	0.175	1	"OPC"	"MCF2L2"	"brain region: Superior frontal gyrus"	"male"
"APBB28"	0.000824943247046416	0.00586074294707117	0.441	0.343	1	"OPC"	"APBB2"	"brain region: Superior frontal gyrus"	"male"
"SLC22A237"	0.00082977771347569	-0.0497552785000104	0.101	0.063	1	"OPC"	"SLC22A23"	"brain region: Superior frontal gyrus"	"male"
"EPB41L4A3"	0.000834731399460187	0.0128243276389055	0.122	0.08	1	"OPC"	"EPB41L4A"	"brain region: Superior frontal gyrus"	"male"
"TLE411"	0.00084654664556978	0.0562110013145685	0.197	0.141	1	"OPC"	"TLE4"	"brain region: Superior frontal gyrus"	"male"
"KALRN7"	0.000863568443419281	-0.000182489696603616	0.213	0.155	1	"OPC"	"KALRN"	"brain region: Superior frontal gyrus"	"male"
"VPS13D10"	0.000885899332282127	-0.0424559355737364	0.141	0.095	1	"OPC"	"VPS13D"	"brain region: Superior frontal gyrus"	"male"
"NIPBL11"	0.0008927959440906	0.0355416862237756	0.236	0.174	1	"OPC"	"NIPBL"	"brain region: Superior frontal gyrus"	"male"
"MT-ND311"	0.000900607011495246	-0.460877611327553	0.487	0.492	1	"OPC"	"MT-ND3"	"brain region: Superior frontal gyrus"	"male"
"TACC110"	0.000903722216692549	-0.00821901880171916	0.104	0.066	1	"OPC"	"TACC1"	"brain region: Superior frontal gyrus"	"male"
"ZNF2483"	0.00090508458610141	-0.0724476040217417	0.131	0.087	1	"OPC"	"ZNF248"	"brain region: Superior frontal gyrus"	"male"
"NEGR19"	0.000911112754357608	-0.0404252834386885	0.436	0.336	1	"OPC"	"NEGR1"	"brain region: Superior frontal gyrus"	"male"
"ITM2C6"	0.000913186281101207	0.0952548489140443	0.156	0.109	1	"OPC"	"ITM2C"	"brain region: Superior frontal gyrus"	"male"
"FAM155A9"	0.000937822728814505	0.119394349925741	0.744	0.651	1	"OPC"	"FAM155A"	"brain region: Superior frontal gyrus"	"male"
"HECTD49"	0.000949200798742093	-0.0338625386767948	0.189	0.134	1	"OPC"	"HECTD4"	"brain region: Superior frontal gyrus"	"male"
"PCGF59"	0.000950559856201451	-0.0422370945797874	0.13	0.087	1	"OPC"	"PCGF5"	"brain region: Superior frontal gyrus"	"male"
"DOCK98"	0.000952163499467698	-0.0544246480692285	0.263	0.196	1	"OPC"	"DOCK9"	"brain region: Superior frontal gyrus"	"male"
"OXR110"	0.00095250505056133	-0.00485563460798422	0.265	0.2	1	"OPC"	"OXR1"	"brain region: Superior frontal gyrus"	"male"
"APBA15"	0.0009544926888664	-0.0740644736831857	0.166	0.116	1	"OPC"	"APBA1"	"brain region: Superior frontal gyrus"	"male"
"SCN9A2"	0.000957099723865749	-0.00829700254679122	0.144	0.097	1	"OPC"	"SCN9A"	"brain region: Superior frontal gyrus"	"male"
"TMEM1316"	0.00096057172788625	-0.0368880326976779	0.121	0.079	1	"OPC"	"TMEM131"	"brain region: Superior frontal gyrus"	"male"
"ATXN211"	0.000960801988204696	-0.0383554083648223	0.212	0.154	1	"OPC"	"ATXN2"	"brain region: Superior frontal gyrus"	"male"
"PCDH11Y5"	0.000961619386441327	0.0240293701111036	0.194	0.138	1	"OPC"	"PCDH11Y"	"brain region: Superior frontal gyrus"	"male"
"C1QL11"	0.000962341812933711	-0.571160660065493	0.187	0.222	1	"OPC"	"C1QL1"	"brain region: Superior frontal gyrus"	"male"
"FAM126B3"	0.000964220945758029	0.165518617847676	0.105	0.068	1	"OPC"	"FAM126B"	"brain region: Superior frontal gyrus"	"male"
"VPS87"	0.000970514959568204	-0.139344021286081	0.123	0.081	1	"OPC"	"VPS8"	"brain region: Superior frontal gyrus"	"male"
"TENM13"	0.000970903470398825	0.0434585463552173	0.207	0.151	1	"OPC"	"TENM1"	"brain region: Superior frontal gyrus"	"male"
"LONP210"	0.000975355007498715	-0.073347560047015	0.135	0.09	1	"OPC"	"LONP2"	"brain region: Superior frontal gyrus"	"male"
"PSIP12"	0.000975527817832019	0.0778207406294326	0.101	0.064	1	"OPC"	"PSIP1"	"brain region: Superior frontal gyrus"	"male"
"AC004158.32"	0.00097811833582889	-0.0450970402713382	0.132	0.088	1	"OPC"	"AC004158.3"	"brain region: Superior frontal gyrus"	"male"
